Point,Corner,mul_cap,nf_Mn_drive,nf_Mn_tail1,nf_Mn_tail2,nf_Mp_stg2,nf_Mn_drive_values,nf_Mn_tail1_values,nf_Mn_tail2_values,nf_Mp_stg2_values,Pass/Fail,Noise_10M,Noise_1M,Noise_DC,Phase Margin,Phase Margin Frequency,3dB Bandwidth,UGB,DC_Power,DC_Gain,Region_Drive_1,Region_Drive_2,Region_Mn_tail1,Region_Mn_tail2,Region_Mp_stg1_1,Region_Mp_stg1_2,Region_Mp_stg2,Region_Mp_Rz,Region_Mn2,Region_Mp3,Region_Mp4,Region_Mn_ibias,Slew Rate Value
22.66e3,nom,14,9,2,220,400,9,2,220,400,near,14.67e-9,18.98e-9,88.14e-6,89.71,26.32e6,448.3e3,26.56e6,3.269e-3,49.67,3,3,2,2,2,2,2,1,2,2,2,2,17.78e6
22.66e3,nom,14,9,2,220,500,9,2,220,500,near,15.09e-9,18.65e-9,75.12e-6,89.65,25.51e6,424.7e3,25.6e6,3.268e-3,49.87,3,3,2,2,2,2,2,1,2,2,2,2,16.68e6
22.67e3,nom,14,9,2,220,600,9,2,220,600,near,15.11e-9,18.65e-9,74.96e-6,89.47,24.16e6,392.2e3,24.32e6,3.269e-3,50.11,3,3,2,2,2,2,2,1,2,2,2,2,15.96e6
22.67e3,nom,14,9,2,220,700,9,2,220,700,near,15.4e-9,18.58e-9,67.52e-6,89.42,23.19e6,375.1e3,23.45e6,3.268e-3,50.16,3,3,2,2,2,2,2,1,2,2,2,2,15.1e6
22.67e3,nom,14,9,2,220,800,9,2,220,800,near,15.4e-9,18.59e-9,67.45e-6,89.31,22.09e6,353.2e3,22.38e6,3.269e-3,50.31,3,3,2,2,2,2,2,1,2,2,2,2,14.13e6
22.67e3,nom,14,9,2,220,900,9,2,220,900,near,15.6e-9,18.6e-9,62.43e-6,89.27,21.22e6,338.2e3,21.45e6,3.268e-3,50.31,3,3,2,2,2,2,2,1,2,2,2,2,13.44e6
22.67e3,nom,14,9,2,220,1e3,9,2,220,1e3,near,15.59e-9,18.6e-9,62.38e-6,89.19,20.32e6,319.6e3,20.4e6,3.269e-3,50.41,3,3,2,2,2,2,2,1,2,2,2,2,13.01e6
22.67e3,nom,14,9,2,260,100,9,2,260,100,fail,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err
22.67e3,nom,14,9,2,260,200,9,2,260,200,fail,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err,sim err
22.67e3,nom,14,9,2,260,300,9,2,260,300,near,14.6e-9,19.01e-9,88.85e-6,90.35,27.83e6,507.2e3,28.2e6,3.858e-3,48.79,3,3,2,2,2,2,2,1,2,2,2,2,18.33e6
22.67e3,nom,14,9,2,260,400,9,2,260,400,near,14.66e-9,18.99e-9,88.4e-6,89.95,26.15e6,455.1e3,26.37e6,3.858e-3,49.38,3,3,2,2,2,2,2,1,2,2,2,2,17.53e6
22.68e3,nom,14,9,2,260,500,9,2,260,500,near,14.69e-9,18.98e-9,88.06e-6,89.74,24.68e6,414.4e3,24.76e6,3.859e-3,49.76,3,3,2,2,2,2,2,1,2,2,2,2,16.72e6
22.68e3,nom,14,9,2,260,600,9,2,260,600,near,15.08e-9,18.66e-9,75.1e-6,89.71,24e6,395.5e3,24.18e6,3.858e-3,49.89,3,3,2,2,2,2,2,1,2,2,2,2,15.77e6
22.68e3,nom,14,9,2,260,700,9,2,260,700,near,15.09e-9,18.66e-9,74.97e-6,89.58,22.8e6,370.7e3,23.09e6,3.858e-3,50.1,3,3,2,2,2,2,2,1,2,2,2,2,15.02e6
22.68e3,nom,14,9,2,260,800,9,2,260,800,near,15.35e-9,18.59e-9,67.54e-6,89.54,21.94e6,355.3e3,22.23e6,3.858e-3,50.12,3,3,2,2,2,2,2,1,2,2,2,2,13.93e6
22.68e3,nom,14,9,2,260,900,9,2,260,900,near,15.33e-9,18.6e-9,67.47e-6,89.46,20.96e6,334.8e3,21.16e6,3.858e-3,50.25,3,3,2,2,2,2,2,1,2,2,2,2,13.45e6
22.68e3,nom,14,9,2,260,1e3,9,2,260,1e3,near,15.31e-9,18.6e-9,67.41e-6,89.39,20.07e6,316e3,20.09e6,3.858e-3,50.36,3,3,2,2,2,2,2,1,2,2,2,2,12.91e6
22.68e3,nom,14,2,32,20,100,2,32,20,100,near,16.3e-9,28.83e-9,78.25e-6,84.76,80.13e6,2.706e6,80.3e6,507e-6,41.15,2,2,1,2,2,2,2,1,2,2,2,2,121.4e6
22.68e3,nom,14,2,32,20,200,2,32,20,200,near,16.9e-9,28.98e-9,69.54e-6,78.36,73.79e6,2.565e6,74.6e6,507.9e-6,40.95,2,2,1,2,2,2,2,1,2,2,2,2,149.1e6
22.68e3,nom,14,2,32,20,300,2,32,20,300,near,17.22e-9,29.08e-9,65.51e-6,74.52,68.47e6,2.444e6,69.32e6,508.4e-6,40.76,2,2,1,2,2,2,2,1,2,2,2,2,179.7e6
22.68e3,nom,14,2,32,20,400,2,32,20,400,near,17.43e-9,29.16e-9,63.09e-6,71.74,63.88e6,2.335e6,64.07e6,508.8e-6,40.6,2,2,1,2,2,2,2,1,2,2,2,2,178.2e6
22.68e3,nom,14,2,32,20,500,2,32,20,500,near,17.59e-9,29.22e-9,61.45e-6,69.57,59.88e6,2.231e6,60.39e6,509e-6,40.46,2,2,1,2,2,2,2,1,2,2,2,2,171.6e6
22.69e3,nom,14,2,32,20,600,2,32,20,600,near,17.72e-9,29.26e-9,60.25e-6,67.83,56.36e6,2.132e6,57.09e6,509.2e-6,40.35,2,2,1,2,2,2,2,1,2,2,2,2,165.1e6
22.69e3,nom,14,2,32,20,700,2,32,20,700,near,17.83e-9,29.3e-9,59.34e-6,66.39,53.25e6,2.037e6,53.8e6,509.3e-6,40.25,2,2,1,2,2,2,2,1,2,2,2,2,161.6e6
22.69e3,nom,14,2,32,20,800,2,32,20,800,near,17.92e-9,29.33e-9,58.63e-6,65.18,50.46e6,1.955e6,50.55e6,509.5e-6,40.16,2,2,1,2,2,2,2,1,2,2,2,2,148.8e6
22.69e3,nom,14,2,32,20,900,2,32,20,900,near,18.01e-9,29.35e-9,58.04e-6,64.15,47.97e6,1.884e6,48.32e6,509.6e-6,40.08,2,2,1,2,2,2,2,1,2,2,2,2,143.7e6
22.69e3,nom,14,2,32,20,1e3,2,32,20,1e3,near,18.09e-9,29.38e-9,57.56e-6,63.25,45.71e6,1.816e6,46.26e6,509.7e-6,40,2,2,1,2,2,2,2,1,2,2,2,2,138.4e6
22.69e3,nom,14,2,32,60,100,2,32,60,100,near,15.28e-9,28.78e-9,97.9e-6,89.18,79.02e6,2.72e6,79.11e6,1.093e-3,40.89,2,2,1,2,2,2,2,1,2,2,2,2,108e6
22.69e3,nom,14,2,32,60,200,2,32,60,200,near,15.92e-9,28.76e-9,84.6e-6,86.34,74.36e6,2.493e6,75.13e6,1.094e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,111.4e6
22.69e3,nom,14,2,32,60,300,2,32,60,300,near,16.29e-9,28.82e-9,78.23e-6,84.57,69.85e6,2.351e6,70.78e6,1.095e-3,41.14,2,2,1,2,2,2,2,1,2,2,2,2,109.7e6
22.69e3,nom,14,2,32,60,400,2,32,60,400,near,16.54e-9,28.88e-9,74.41e-6,82.86,65.72e6,2.228e6,66.26e6,1.095e-3,41.09,2,2,1,2,2,2,2,1,2,2,2,2,111.9e6
22.7e3,nom,14,2,32,60,500,2,32,60,500,near,16.74e-9,28.93e-9,71.61e-6,81.92,62.11e6,2.113e6,62.3e6,1.095e-3,41.02,2,2,1,2,2,2,2,1,2,2,2,2,111.4e6
22.7e3,nom,14,2,32,60,600,2,32,60,600,near,16.89e-9,28.97e-9,69.52e-6,81.15,58.87e6,2.007e6,59.49e6,1.096e-3,40.95,2,2,1,2,2,2,2,1,2,2,2,2,111.8e6
22.7e3,nom,14,2,32,60,700,2,32,60,700,near,17.01e-9,29.01e-9,67.94e-6,80.33,55.94e6,1.924e6,56.68e6,1.096e-3,40.88,2,2,1,2,2,2,2,1,2,2,2,2,111.3e6
22.7e3,nom,14,2,32,60,800,2,32,60,800,near,17.12e-9,29.05e-9,66.6e-6,79.8,53.31e6,1.847e6,53.88e6,1.096e-3,40.82,2,2,1,2,2,2,2,1,2,2,2,2,112.2e6
22.7e3,nom,14,2,32,60,900,2,32,60,900,near,17.21e-9,29.08e-9,65.49e-6,79.33,50.91e6,1.774e6,51.1e6,1.096e-3,40.76,2,2,1,2,2,2,2,1,2,2,2,2,113.6e6
22.7e3,nom,14,2,32,60,1e3,2,32,60,1e3,near,17.29e-9,29.1e-9,64.59e-6,78.84,48.73e6,1.706e6,48.98e6,1.096e-3,40.7,2,2,1,2,2,2,2,1,2,2,2,2,115.2e6
22.7e3,nom,14,2,32,100,100,2,32,100,100,near,14.84e-9,28.87e-9,108.5e-6,93.49,78.37e6,2.771e6,78.58e6,1.68e-3,40.34,2,2,1,2,2,2,2,1,2,2,2,2,101.6e6
22.7e3,nom,14,2,32,100,200,2,32,100,200,near,15.45e-9,28.75e-9,93.69e-6,88.82,73.52e6,2.476e6,74.36e6,1.682e-3,40.99,2,2,1,2,2,2,2,1,2,2,2,2,100.8e6
22.7e3,nom,14,2,32,100,300,2,32,100,300,near,15.82e-9,28.75e-9,86.26e-6,87.02,69.14e6,2.311e6,70.04e6,1.683e-3,41.13,2,2,1,2,2,2,2,1,2,2,2,2,101.5e6
22.7e3,nom,14,2,32,100,400,2,32,100,400,near,16.08e-9,28.78e-9,81.56e-6,85.89,65.2e6,2.173e6,65.66e6,1.683e-3,41.16,2,2,1,2,2,2,2,1,2,2,2,2,97.96e6
22.7e3,nom,14,2,32,100,500,2,32,100,500,near,16.29e-9,28.82e-9,78.23e-6,85.07,61.68e6,2.051e6,61.94e6,1.683e-3,41.14,2,2,1,2,2,2,2,1,2,2,2,2,94.6e6
22.71e3,nom,14,2,32,100,600,2,32,100,600,near,16.45e-9,28.85e-9,75.7e-6,84.43,58.51e6,1.949e6,59.17e6,1.684e-3,41.11,2,2,1,2,2,2,2,1,2,2,2,2,91.46e6
22.71e3,nom,14,2,32,100,700,2,32,100,700,near,16.58e-9,28.89e-9,73.7e-6,83.91,55.67e6,1.864e6,56.4e6,1.684e-3,41.07,2,2,1,2,2,2,2,1,2,2,2,2,88.09e6
22.71e3,nom,14,2,32,100,800,2,32,100,800,near,16.7e-9,28.92e-9,72.06e-6,83.49,53.09e6,1.785e6,53.65e6,1.684e-3,41.03,2,2,1,2,2,2,2,1,2,2,2,2,87.44e6
22.71e3,nom,14,2,32,100,900,2,32,100,900,near,16.79e-9,28.94e-9,70.69e-6,83.13,50.75e6,1.71e6,50.9e6,1.684e-3,40.99,2,2,1,2,2,2,2,1,2,2,2,2,84.29e6
22.71e3,nom,14,2,32,100,1e3,2,32,100,1e3,near,16.88e-9,28.97e-9,69.52e-6,82.83,48.61e6,1.64e6,48.88e6,1.684e-3,40.95,2,2,1,2,2,2,2,1,2,2,2,2,82.02e6
22.71e3,nom,14,2,32,140,100,2,32,140,100,near,14.56e-9,29.02e-9,117.5e-6,91.8,75.98e6,2.838e6,76.56e6,2.267e-3,39.75,2,2,1,2,2,2,2,1,1,2,2,2,98.71e6
22.71e3,nom,14,2,32,140,200,2,32,140,200,near,15.12e-9,28.81e-9,101.4e-6,89.24,72.33e6,2.474e6,73.23e6,2.27e-3,40.76,2,2,1,2,2,2,2,1,2,2,2,2,98.81e6
22.71e3,nom,14,2,32,140,300,2,32,140,300,near,15.5e-9,28.75e-9,92.53e-6,88.09,68.29e6,2.29e6,69.13e6,2.271e-3,41.03,2,2,1,2,2,2,2,1,2,2,2,2,94.05e6
22.71e3,nom,14,2,32,140,400,2,32,140,400,near,15.76e-9,28.75e-9,87.39e-6,86.74,64.49e6,2.145e6,64.82e6,2.271e-3,41.13,2,2,1,2,2,2,2,1,2,2,2,2,91.31e6
22.72e3,nom,14,2,32,140,500,2,32,140,500,near,15.97e-9,28.77e-9,83.4e-6,86.27,61.06e6,2.014e6,61.42e6,2.272e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,87.61e6
22.72e3,nom,14,2,32,140,600,2,32,140,600,near,16.14e-9,28.79e-9,80.63e-6,85.91,57.94e6,1.913e6,58.63e6,2.272e-3,41.16,2,2,1,2,2,2,2,1,2,2,2,2,84.77e6
22.72e3,nom,14,2,32,140,700,2,32,140,700,near,16.28e-9,28.82e-9,78.23e-6,85.56,55.15e6,1.825e6,55.87e6,2.272e-3,41.14,2,2,1,2,2,2,2,1,2,2,2,2,81.73e6
22.72e3,nom,14,2,32,140,800,2,32,140,800,near,16.39e-9,28.84e-9,76.43e-6,85.08,52.65e6,1.745e6,53.15e6,2.272e-3,41.12,2,2,1,2,2,2,2,1,2,2,2,2,79.02e6
22.72e3,nom,14,2,32,140,900,2,32,140,900,near,16.49e-9,28.87e-9,74.91e-6,84.87,50.32e6,1.667e6,50.38e6,2.273e-3,41.1,2,2,1,2,2,2,2,1,2,2,2,2,75.59e6
22.72e3,nom,14,2,32,140,1e3,2,32,140,1e3,near,16.58e-9,28.89e-9,73.48e-6,84.67,48.21e6,1.595e6,48.54e6,2.273e-3,41.07,2,2,1,2,2,2,2,1,2,2,2,2,73.16e6
22.72e3,nom,14,2,32,180,100,2,32,180,100,near,14.33e-9,29.21e-9,125.5e-6,93.52,74.44e6,2.897e6,75.2e6,2.855e-3,39.12,2,2,1,2,2,2,2,1,1,2,2,2,94.52e6
22.72e3,nom,14,2,32,180,200,2,32,180,200,near,14.89e-9,28.88e-9,107.2e-6,90.51,71.4e6,2.478e6,72.33e6,2.858e-3,40.49,2,2,1,2,2,2,2,1,2,2,2,2,94.62e6
22.72e3,nom,14,2,32,180,300,2,32,180,300,near,15.26e-9,28.78e-9,97.89e-6,88.32,67.46e6,2.282e6,68.23e6,2.859e-3,40.88,2,2,1,2,2,2,2,1,2,2,2,2,91.06e6
22.72e3,nom,14,2,32,180,400,2,32,180,400,near,15.52e-9,28.75e-9,91.98e-6,87.89,63.75e6,2.12e6,63.91e6,2.86e-3,41.04,2,2,1,2,2,2,2,1,2,2,2,2,87.24e6
22.72e3,nom,14,2,32,180,500,2,32,180,500,near,15.73e-9,28.75e-9,87.78e-6,87.04,60.45e6,1.99e6,60.9e6,2.86e-3,41.12,2,2,1,2,2,2,2,1,2,2,2,2,84.49e6
22.73e3,nom,14,2,32,180,600,2,32,180,600,near,15.9e-9,28.76e-9,84.59e-6,86.8,57.37e6,1.887e6,58.09e6,2.86e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,80.16e6
22.73e3,nom,14,2,32,180,700,2,32,180,700,near,16.04e-9,28.78e-9,82.06e-6,86.3,54.68e6,1.8e6,55.38e6,2.861e-3,41.16,2,2,1,2,2,2,2,1,2,2,2,2,77.33e6
22.73e3,nom,14,2,32,180,800,2,32,180,800,near,16.16e-9,28.8e-9,79.97e-6,86.15,52.15e6,1.714e6,52.57e6,2.861e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,74.2e6
22.73e3,nom,14,2,32,180,900,2,32,180,900,near,16.26e-9,28.82e-9,78.22e-6,86,49.84e6,1.634e6,49.9e6,2.861e-3,41.14,2,2,1,2,2,2,2,1,2,2,2,2,73.48e6
22.73e3,nom,14,2,32,180,1e3,2,32,180,1e3,near,16.34e-9,28.84e-9,76.89e-6,85.72,47.8e6,1.566e6,48.18e6,2.861e-3,41.13,2,2,1,2,2,2,2,1,2,2,2,2,69.35e6
22.73e3,nom,14,2,32,220,100,2,32,220,100,near,14.21e-9,29.21e-9,128.8e-6,95.32,73.63e6,2.974e6,74.46e6,3.442e-3,38.51,2,2,1,2,2,2,2,1,1,2,2,2,86.23e6
22.73e3,nom,14,2,32,220,200,2,32,220,200,near,14.73e-9,28.93e-9,111.7e-6,89.7,70.39e6,2.505e6,71.32e6,3.445e-3,40.2,2,2,1,2,2,2,2,1,1,2,2,2,93.24e6
22.73e3,nom,14,2,32,220,300,2,32,220,300,near,15.07e-9,28.82e-9,102.5e-6,89.12,66.65e6,2.272e6,67.33e6,3.447e-3,40.72,2,2,1,2,2,2,2,1,2,2,2,2,88.69e6
22.73e3,nom,14,2,32,220,400,2,32,220,400,near,15.35e-9,28.76e-9,95.64e-6,88.02,63.19e6,2.115e6,63.21e6,3.448e-3,40.94,2,2,1,2,2,2,2,1,2,2,2,2,85.15e6
22.74e3,nom,14,2,32,220,500,2,32,220,500,near,15.54e-9,28.75e-9,91.44e-6,87.86,59.8e6,1.97e6,60.33e6,3.449e-3,41.05,2,2,1,2,2,2,2,1,2,2,2,2,84.14e6
22.74e3,nom,14,2,32,220,600,2,32,220,600,near,15.71e-9,28.75e-9,88.19e-6,87.29,56.86e6,1.87e6,57.6e6,3.449e-3,41.11,2,2,1,2,2,2,2,1,2,2,2,2,79.08e6
22.74e3,nom,14,2,32,220,700,2,32,220,700,near,15.84e-9,28.76e-9,85.58e-6,87.19,54.08e6,1.773e6,54.74e6,3.449e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,74.6e6
22.74e3,nom,14,2,32,220,800,2,32,220,800,near,15.97e-9,28.77e-9,83.11e-6,86.79,51.69e6,1.691e6,52.04e6,3.449e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,71.78e6
22.74e3,nom,14,2,32,220,900,2,32,220,900,near,16.07e-9,28.78e-9,81.32e-6,86.72,49.39e6,1.608e6,49.53e6,3.45e-3,41.16,2,2,1,2,2,2,2,1,2,2,2,2,68.85e6
22.74e3,nom,14,2,32,220,1e3,2,32,220,1e3,near,16.15e-9,28.8e-9,79.77e-6,86.46,47.38e6,1.545e6,47.81e6,3.45e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,67.55e6
22.74e3,nom,14,2,32,260,100,2,32,260,100,near,14.08e-9,29.25e-9,132.7e-6,97.62,72.88e6,3.049e6,73.77e6,4.03e-3,37.87,2,2,1,2,2,2,2,1,1,2,2,2,81.31e6
22.74e3,nom,14,2,32,260,200,2,32,260,200,near,14.6e-9,28.98e-9,115.4e-6,90.27,69.53e6,2.52e6,70.44e6,4.033e-3,39.9,2,2,1,2,2,2,2,1,1,2,2,2,91.42e6
22.74e3,nom,14,2,32,260,300,2,32,260,300,near,14.93e-9,28.85e-9,105.9e-6,89.77,65.94e6,2.27e6,66.52e6,4.036e-3,40.53,2,2,1,2,2,2,2,1,2,2,2,2,89e6
22.74e3,nom,14,2,32,260,400,2,32,260,400,near,15.18e-9,28.79e-9,99.56e-6,88.62,62.47e6,2.098e6,62.59e6,4.037e-3,40.82,2,2,1,2,2,2,2,1,2,2,2,2,83.18e6
22.74e3,nom,14,2,32,260,500,2,32,260,500,near,15.38e-9,28.76e-9,94.99e-6,87.97,59.31e6,1.963e6,59.9e6,4.037e-3,40.97,2,2,1,2,2,2,2,1,2,2,2,2,79.78e6
22.75e3,nom,14,2,32,260,600,2,32,260,600,near,15.54e-9,28.75e-9,91.46e-6,87.92,56.26e6,1.85e6,57e6,4.038e-3,41.06,2,2,1,2,2,2,2,1,2,2,2,2,76.29e6
22.75e3,nom,14,2,32,260,700,2,32,260,700,near,15.69e-9,28.74e-9,88.18e-6,87.47,53.69e6,1.761e6,54.31e6,4.038e-3,41.11,2,2,1,2,2,2,2,1,2,2,2,2,73.27e6
22.75e3,nom,14,2,32,260,800,2,32,260,800,near,15.8e-9,28.75e-9,85.91e-6,87.44,51.17e6,1.668e6,51.41e6,4.038e-3,41.14,2,2,1,2,2,2,2,1,2,2,2,2,70e6
22.75e3,nom,14,2,32,260,900,2,32,260,900,near,15.9e-9,28.76e-9,83.98e-6,87.15,49e6,1.589e6,49.21e6,4.038e-3,41.15,2,2,1,2,2,2,2,1,2,2,2,2,67.52e6
22.75e3,nom,14,2,32,260,1e3,2,32,260,1e3,near,15.99e-9,28.78e-9,82.32e-6,86.93,47.02e6,1.529e6,47.5e6,4.039e-3,41.16,2,2,1,2,2,2,2,1,2,2,2,2,66.82e6
22.75e3,nom,14,2,26,20,100,2,26,20,100,near,16.23e-9,28.62e-9,79.59e-6,85.55,77.44e6,2.524e6,77.81e6,491.9e-6,41.54,2,2,1,2,2,2,2,1,2,2,2,2,116.1e6
22.75e3,nom,14,2,26,20,200,2,26,20,200,near,16.86e-9,28.78e-9,70.42e-6,79.62,71.49e6,2.407e6,72.43e6,492.7e-6,41.36,2,2,1,2,2,2,2,1,2,2,2,2,131.7e6
22.75e3,nom,14,2,26,20,300,2,26,20,300,near,17.21e-9,28.89e-9,66.14e-6,76.08,66.47e6,2.297e6,67.12e6,493.2e-6,41.17,2,2,1,2,2,2,2,1,2,2,2,2,156.4e6
22.75e3,nom,14,2,26,20,400,2,26,20,400,near,17.44e-9,28.97e-9,63.56e-6,73.5,62.12e6,2.19e6,62.31e6,493.4e-6,41.01,2,2,1,2,2,2,2,1,2,2,2,2,155.6e6
22.76e3,nom,14,2,26,20,500,2,26,20,500,near,17.61e-9,29.03e-9,61.79e-6,71.48,58.31e6,2.088e6,58.97e6,493.7e-6,40.87,2,2,1,2,2,2,2,1,2,2,2,2,158e6
22.76e3,nom,14,2,26,20,600,2,26,20,600,near,17.74e-9,29.08e-9,60.51e-6,69.86,54.95e6,1.991e6,55.65e6,493.8e-6,40.76,2,2,1,2,2,2,2,1,2,2,2,2,151.9e6
22.76e3,nom,14,2,26,20,700,2,26,20,700,near,17.86e-9,29.12e-9,59.53e-6,68.53,51.97e6,1.914e6,52.36e6,494e-6,40.65,2,2,1,2,2,2,2,1,2,2,2,2,143.1e6
22.76e3,nom,14,2,26,20,800,2,26,20,800,near,17.96e-9,29.15e-9,58.73e-6,67.38,49.3e6,1.841e6,49.45e6,494.1e-6,40.56,2,2,1,2,2,2,2,1,2,2,2,2,140e6
22.76e3,nom,14,2,26,20,900,2,26,20,900,near,18.04e-9,29.18e-9,58.09e-6,66.41,46.9e6,1.771e6,47.37e6,494.2e-6,40.48,2,2,1,2,2,2,2,1,2,2,2,2,135.5e6
22.76e3,nom,14,2,26,20,1e3,2,26,20,1e3,near,18.13e-9,29.21e-9,57.56e-6,65.56,44.73e6,1.704e6,45.3e6,494.3e-6,40.41,2,2,1,2,2,2,2,1,2,2,2,2,131.1e6
22.76e3,nom,14,2,26,60,100,2,26,60,100,near,15.19e-9,28.61e-9,100.1e-6,89.44,76.12e6,2.539e6,76.69e6,1.078e-3,41.25,2,2,1,2,2,2,2,1,2,2,2,2,104.3e6
22.76e3,nom,14,2,26,60,200,2,26,60,200,near,15.84e-9,28.57e-9,86.25e-6,86.83,71.73e6,2.344e6,72.65e6,1.079e-3,41.54,2,2,1,2,2,2,2,1,2,2,2,2,106.1e6
22.76e3,nom,14,2,26,60,300,2,26,60,300,near,16.23e-9,28.61e-9,79.57e-6,85.2,67.42e6,2.202e6,68.19e6,1.08e-3,41.54,2,2,1,2,2,2,2,1,2,2,2,2,103.9e6
22.76e3,nom,14,2,26,60,400,2,26,60,400,near,16.49e-9,28.67e-9,75.58e-6,83.61,63.47e6,2.079e6,63.56e6,1.08e-3,41.49,2,2,1,2,2,2,2,1,2,2,2,2,105.5e6
22.76e3,nom,14,2,26,60,500,2,26,60,500,near,16.69e-9,28.72e-9,72.62e-6,82.76,60e6,1.971e6,60.51e6,1.08e-3,41.42,2,2,1,2,2,2,2,1,2,2,2,2,102.3e6
22.77e3,nom,14,2,26,60,600,2,26,60,600,near,16.86e-9,28.77e-9,70.4e-6,82.05,56.89e6,1.884e6,57.63e6,1.081e-3,41.36,2,2,1,2,2,2,2,1,2,2,2,2,100e6
22.77e3,nom,14,2,26,60,700,2,26,60,700,near,16.99e-9,28.81e-9,68.74e-6,81.29,54.08e6,1.804e6,54.74e6,1.081e-3,41.29,2,2,1,2,2,2,2,1,2,2,2,2,99.39e6
22.77e3,nom,14,2,26,60,800,2,26,60,800,near,17.1e-9,28.85e-9,67.31e-6,80.8,51.55e6,1.728e6,51.87e6,1.081e-3,41.23,2,2,1,2,2,2,2,1,2,2,2,2,99.19e6
22.77e3,nom,14,2,26,60,900,2,26,60,900,near,17.2e-9,28.88e-9,66.13e-6,80.37,49.25e6,1.656e6,49.41e6,1.081e-3,41.17,2,2,1,2,2,2,2,1,2,2,2,2,94.17e6
22.77e3,nom,14,2,26,60,1e3,2,26,60,1e3,near,17.28e-9,28.91e-9,65.17e-6,79.92,47.15e6,1.588e6,47.61e6,1.081e-3,41.11,2,2,1,2,2,2,2,1,2,2,2,2,97.78e6
22.77e3,nom,14,2,26,100,100,2,26,100,100,near,14.71e-9,28.79e-9,112.9e-6,93.59,75.11e6,2.584e6,75.81e6,1.666e-3,40.69,2,2,1,2,2,2,2,1,2,2,2,2,98.61e6
22.77e3,nom,14,2,26,100,200,2,26,100,200,near,15.33e-9,28.59e-9,96.5e-6,89.16,70.75e6,2.324e6,71.69e6,1.667e-3,41.37,2,2,1,2,2,2,2,1,2,2,2,2,97.19e6
22.77e3,nom,14,2,26,100,300,2,26,100,300,near,15.74e-9,28.56e-9,87.95e-6,87.42,66.66e6,2.163e6,67.34e6,1.668e-3,41.52,2,2,1,2,2,2,2,1,2,2,2,2,94.23e6
22.77e3,nom,14,2,26,100,400,2,26,100,400,near,16e-9,28.58e-9,83.38e-6,86.42,62.86e6,2.023e6,62.91e6,1.668e-3,41.56,2,2,1,2,2,2,2,1,2,2,2,2,92.28e6
22.78e3,nom,14,2,26,100,500,2,26,100,500,near,16.23e-9,28.61e-9,79.56e-6,85.61,59.5e6,1.92e6,60.07e6,1.668e-3,41.54,2,2,1,2,2,2,2,1,2,2,2,2,88.17e6
22.78e3,nom,14,2,26,100,600,2,26,100,600,near,16.4e-9,28.65e-9,76.91e-6,85.03,56.47e6,1.829e6,57.21e6,1.669e-3,41.51,2,2,1,2,2,2,2,1,2,2,2,2,85.17e6
22.78e3,nom,14,2,26,100,700,2,26,100,700,near,16.54e-9,28.68e-9,74.81e-6,84.55,53.73e6,1.745e6,54.35e6,1.669e-3,41.48,2,2,1,2,2,2,2,1,2,2,2,2,82.99e6
22.78e3,nom,14,2,26,100,800,2,26,100,800,near,16.65e-9,28.71e-9,73.22e-6,84.18,51.24e6,1.665e6,51.5e6,1.669e-3,41.44,2,2,1,2,2,2,2,1,2,2,2,2,80.19e6
22.78e3,nom,14,2,26,100,900,2,26,100,900,near,16.76e-9,28.74e-9,71.64e-6,83.83,49e6,1.592e6,49.2e6,1.669e-3,41.4,2,2,1,2,2,2,2,1,2,2,2,2,77.76e6
22.78e3,nom,14,2,26,100,1e3,2,26,100,1e3,near,16.85e-9,28.77e-9,70.4e-6,83.54,46.94e6,1.533e6,47.42e6,1.669e-3,41.36,2,2,1,2,2,2,2,1,2,2,2,2,75.35e6
22.78e3,nom,14,2,26,140,100,2,26,140,100,near,14.49e-9,28.88e-9,119.9e-6,91.85,73.05e6,2.667e6,73.92e6,2.252e-3,40.06,2,2,1,2,2,2,2,1,1,2,2,2,94.59e6
22.78e3,nom,14,2,26,140,200,2,26,140,200,near,15.04e-9,28.64e-9,103.5e-6,89.44,69.66e6,2.33e6,70.58e6,2.255e-3,41.12,2,2,1,2,2,2,2,1,2,2,2,2,93.81e6
22.78e3,nom,14,2,26,140,300,2,26,140,300,near,15.4e-9,28.58e-9,94.94e-6,88.42,65.75e6,2.142e6,66.3e6,2.256e-3,41.41,2,2,1,2,2,2,2,1,2,2,2,2,90.56e6
